ID,Timestamp,Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;,Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,Έχεις προσωπικά projects ή κάνεις freelancing πέρα από την κύρια εργασία σου;,Φύλλο;,Ποιος είναι ο τρόπος εργασίας;,Σε ποια πόλη μένεις;,Σε ποια πόλη δουλεύεις;,Τι μέγεθος είναι η εταιρεία που δουλεύεις;,Έχεις άτομα υπό την επίβλεψη σου;,Ποιό είναι το επίπεδο σπουδών σου;,"Ποιος είναι ο τίτλος του πτυχίου σου; (Αν έχεις παραπάνω από ένα, συμπλήρωσε τα)",Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[Fixed] Ποιος είναι ο ΕΤΗΣΙΟΣ ΚΑΘΑΡΟΣ μισθός σου σε €;,[GROUP] Πόσα χρόνια δουλεύεις επαγγελματικά ως προγραμματιστής;,"[GROUP] Σε ποια πόλη δουλεύεις, Greece ή Abroad","[GROUP] Σε ποια πόλη δουλεύεις, Αττική ή Υπόλοιπη Ελλάδα",[NORMALIZED] Με ποιες γλώσσες προγραμματισμού δουλεύεις επαγγελματικά αυτή την περίοδο;,[GROUP] Το πτυχίο σου είναι σχετικό με τον τομέα της πληροφορική;,[NORMALIZED] Με τι είδος development ασχολείσαι επαγγελματικά αυτή την περίοδο;
709,5/31/2024 20:25:12,"Backend, Frontend, DevOps, Desktop apps, BI",C#,18,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Ναι,Bachelor's,Software Engineer,47000,47000,10+,Ελλάδα,Αττική,C#,Ναι,"Backend, Frontend, SRE / DevOps, Desktop Apps, BI / Data Analysis"
710,5/31/2024 22:01:12,Backend,Python,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Λύκειο,,19573,19573,2,Ελλάδα,Αττική,Python,N/A,Backend
711,5/31/2024 22:32:58,Backend,C#,1,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,,11 - 50,Όχι,Bachelor's,ΕΚΠΑ - DI,8772,8772,1,Ελλάδα,Αττική,C#,Ναι,Backend
712,6/1/2024 9:56:27,"Backend, Frontend",C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Computer Science,15560,15560,2,Ελλάδα,Αττική,C#,Ναι,"Backend, Frontend"
713,6/1/2024 16:21:44,"Backend, Desktop apps",Python,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,101 - 200,Όχι,Master,"Πληροφορικης & Τηλεπικοινωνιων, Data Science & Machine Learning",19500,19500,1,Ελλάδα,Αττική,Python,Ναι,"Backend, Desktop Apps"
714,6/1/2024 20:27:51,Fullstack,Typescript,1,Όχι,Άντρας,Απομακρυσμένα,Ιωάννινα,Ιωάννινα,11 - 50,Όχι,Master,Integrated Msc,15600,15600,1,Ελλάδα,Υπόλοιπη Ελλάδα,TypeScript,Ναι,"Backend, Frontend"
715,6/1/2024 21:32:30,BI,Python,20,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,πτυχιο οικονομικών,1200,16800,10+,Ελλάδα,Υπόλοιπη Ελλάδα,Python,Όχι,BI / Data Analysis
716,6/1/2024 22:06:20,fullstack development,"JavaScript, PHP",2,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,ΜΗΧΑΝΙΚΟΣ ΠΛΗΡΟΦΟΡΙΚΗΣ,14000,14000,2,Ελλάδα,Αττική,"JavaScript, PHP",Ναι,"Backend, Frontend"
717,6/2/2024 0:25:01,Frontend,JavaScript,3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,ΙΕΚ,bachelor technology in music,28000,28000,3,Ελλάδα,Αττική,JavaScript,Όχι,Frontend
718,6/2/2024 5:36:17,BI,SQL,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,BSc in Informatics,18500,18500,2,Ελλάδα,Αττική,SQL,Ναι,BI / Data Analysis
719,6/2/2024 12:42:26,Backend,Python,6,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορική και τηλεπικοινωνίες ΕΚΠΑ,13900,13900,6,Ελλάδα,Αττική,Python,Ναι,Backend
720,6/2/2024 13:00:18,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"Φυσικης, μικρό και νάνο ηλεκτρονικών διατάξεων",18800,18800,2,Ελλάδα,Αττική,Java,Όχι,Backend
721,6/2/2024 13:59:13,DevOps,"Python, JavaScript, Typescript",1,Όχι,Άντρας,Και τα δύο,Κρήτη (Σπουδες),Αθήνα,1 - 10,Όχι,Bachelor's,Ηλεκτρολόγος Μηχανικός και Μηχανικός Υπολογιστών,9500,9500,1,Ελλάδα,Αττική,"Python, JavaScript, TypeScript",Ναι,SRE / DevOps
722,6/2/2024 17:13:39,"Backend, Frontend","Java, JavaScript, PL/SQL",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Computer Science,20638,20638,2,Ελλάδα,Αττική,"Java, JavaScript, PL/SQL",Ναι,"Backend, Frontend"
723,6/2/2024 21:24:05,"AI / ML, BI",Python,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Digital Health & Analytics,1800,25200,2,Ελλάδα,Αττική,Python,Ναι,"AI / ML, BI / Data Analysis"
724,6/3/2024 0:10:58,"Backend, Frontend","Java, JavaScript",1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Bsc,16575,16575,1,Ελλάδα,Αττική,"Java, JavaScript",N/A,"Backend, Frontend"
725,6/3/2024 9:30:27,Frontend,JavaScript,2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,51 - 100,Ναι,Λύκειο,,18200,18200,2,Ελλάδα,Υπόλοιπη Ελλάδα,JavaScript,N/A,Frontend
726,6/3/2024 12:39:10,Embedded,"C, Python",1,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Μηχανικός Πληροφορικής,14042,14042,1,Ελλάδα,Αττική,"C, Python",Ναι,FPGA / ASIC / Embedded
727,6/3/2024 12:45:50,"Backend, DevOps","Python, JavaScript, Bash",2,Ναι,Άντρας,Απομακρυσμένα,AXD,London,11 - 50,Όχι,Master,Μηχανικός πληροφιακών και επικοινωνιακών συστημάτων,8500,8500,2,Εξωτερικό,-,"Python, JavaScript, Bash",Ναι,"Backend, SRE / DevOps"
728,6/3/2024 14:16:05,"Backend, Frontend","C#, JavaScript",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,1 - 10,Όχι,Master,MSc Computing & ICT,16715,16715,3,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
729,6/4/2024 8:23:31,Frontend,JavaScript,1,Όχι,Άντρας,Απομακρυσμένα,Πάτρα,Αθήνα,101 - 200,Όχι,Λύκειο,,18000,18000,1,Ελλάδα,Αττική,JavaScript,N/A,Frontend
730,6/4/2024 13:04:42,Backend,"Python, JavaScript, Kotlin",2,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,asd,18167,18167,2,Ελλάδα,Αττική,"Python, JavaScript, Kotlin",N/A,Backend
731,6/4/2024 20:19:42,"Backend, Mobile apps","C++, Swift, Objective-C, Kotlin",3,Ναι,Άντρας,Και τα δύο,Πάτρα,Πάτρα,501+,Όχι,Bachelor's,Μηχανικός Η/Υ,36000,36000,3,Ελλάδα,Υπόλοιπη Ελλάδα,"C++, Swift, Objective-C, Kotlin",Ναι,"Backend, Mobile Apps"
732,6/5/2024 19:52:41,Backend,Java,8,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,,11 - 50,Όχι,Bachelor's,Master of engineering,30800,30800,8,Ελλάδα,Αττική,Java,Όχι,Backend
733,6/5/2024 21:26:46,Embedded,"C, C++, Python",3,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Bachelor's,Computer Science engineer ,21000,21000,3,Ελλάδα,Υπόλοιπη Ελλάδα,"C, C++, Python",Ναι,FPGA / ASIC / Embedded
734,6/5/2024 23:16:03,"Backend, Frontend","C#, JavaScript",1,Όχι,Άντρας,Απομακρυσμένα,Ροδο,Ροδο,11 - 50,Όχι,Master,Μονο Master (Πληροφορικης και Τηλεπικοινωνιων),1000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,"C#, JavaScript",Ναι,"Backend, Frontend"
735,6/6/2024 18:14:21,Data Engineering ,"Python, SQL",1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Master,Φυσικοθεραπεία (άσχετο με τον κλάδο εντελώς),19600,19600,1,Ελλάδα,Αττική,"Python, SQL",Όχι,Data Scientist / Data Engineer
736,6/7/2024 18:58:13,"Embedded, Test Automation","C, Python",2,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,101 - 200,Όχι,Bachelor's,Μηχανικών Αυτοματισμού Τ.Ε.,19600,19600,2,Ελλάδα,Υπόλοιπη Ελλάδα,"C, Python",Ναι,"FPGA / ASIC / Embedded, QA Engineer / QA Automation Engineer"
737,6/8/2024 16:29:12,"Backend, Frontend","Java, Typescript",3,Όχι,Άντρας,Και τα δύο,Ηράκλειο,Ηράκλειο,501+,Όχι,Master,Επιστήμης Υπολογιστών,20540,20540,3,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, TypeScript",Ναι,"Backend, Frontend"
738,6/8/2024 18:07:34,Backend,Python,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πληροφορική,25240,25240,3,Ελλάδα,Αττική,Python,Ναι,Backend
739,6/8/2024 19:32:29,AI / ML,Python,5,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,PhD,"Mathematics BSc, Statistics MSc, AI PhD",34000,34000,5,Ελλάδα,Υπόλοιπη Ελλάδα,Python,Ναι,AI / ML
740,6/8/2024 22:12:08,AI / ML,Python,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Διοικητικής Επιστήμης και Τεχνολογίας,23000,23000,2,Ελλάδα,Αττική,Python,Όχι,AI / ML
741,6/9/2024 10:27:15,Backend,Java,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Master,Μηχανικος Η/Υ και Πληροφορικής,13600,13600,1,Ελλάδα,Αττική,Java,Ναι,Backend
742,6/9/2024 17:25:35,"Backend, Frontend, Mobile apps, Desktop apps, AI / ML","Python, JavaScript, Swift, Kotlin",24,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,ΙΕΚ,Αναλυτής - Προγραμματιστής Η/Υ,45000,45000,10+,Ελλάδα,Αττική,"Python, JavaScript, Swift, Kotlin",Ναι,"Backend, Frontend, Mobile Apps, Desktop Apps, AI / ML"
743,6/9/2024 22:41:37,"Backend, Frontend, Blockchain","JavaScript, Solidity",2,Όχι,Άντρας,Απομακρυσμένα,Ιωάννινα,Ιωάννινα,11 - 50,Όχι,Master,Integrated Master of Computer Science and Engineering,19600,19600,2,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, Solidity",Ναι,"Backend, Frontend, Blockchain"
744,6/10/2024 23:43:48,Frontend,JavaScript,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Επιστήμη της πληροφορικης,13660,13660,1,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
745,6/11/2024 10:24:32,Fintech,C#,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Τμημα Πληροφορικης Ο.Π.Α.,26114,26114,4,Ελλάδα,Αττική,C#,Ναι,Backend
746,6/11/2024 19:50:12,Mobile apps,"Java, Kotlin",2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,integrated master,18001,18001,2,Ελλάδα,Αττική,"Java, Kotlin",Ναι,Mobile Apps
747,6/14/2024 20:39:23,"Backend, BI",Java,3,Ναι,Άντρας,Απομακρυσμένα,Ηράκλειο,Αθήνα,201 - 500,Ναι,Master,Πληροφορική και Πολυμέσα,13700,13700,3,Ελλάδα,Αττική,Java,Ναι,"Backend, BI / Data Analysis"
748,6/15/2024 2:02:21,Data Engineer,"Python, Scala, SQL",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Information Systems Security & Development,19725,19725,3,Ελλάδα,Αττική,"Python, Scala, SQL",Ναι,Data Scientist / Data Engineer
749,6/17/2024 1:23:17,AI / ML,Python,4,Όχι,Άντρας,Απομακρυσμένα,Κόρινθος,Αθήνα,501+,Όχι,Master,Computer Engineer,24040,24040,4,Ελλάδα,Αττική,Python,Ναι,AI / ML
750,6/18/2024 20:00:20,Backend,C#,4,Όχι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Μηχανικός πληροφορικής και επικοινωνιών ,17780,17780,4,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Ναι,Backend
751,6/19/2024 18:47:31,Frontend,JavaScript,6,Ναι,Άντρας,Και τα δύο,Dublin,Dublin,11 - 50,Όχι,Master,School of Informatics of AUTh,51600,51600,6,Εξωτερικό,-,JavaScript,Ναι,Frontend
752,6/19/2024 18:54:26,SAP Developer,ABAP,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Integrated Master in Electrical and Computer Engineering ,1800,25200,3,Ελλάδα,Αττική,Abap,Ναι,"Backend, Frontend"
753,6/20/2024 20:45:44,"Backend, Frontend","Java, JavaScript",8,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Ναι,Master,Msc Computing,32000,32000,8,Ελλάδα,Αττική,"Java, JavaScript",Ναι,"Backend, Frontend"
754,6/22/2024 16:23:21,Hardware,SystemVerilog,1,Όχι,Γυναίκα,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,"Integrated master, electrical and computer engineering ",16800,16800,1,Ελλάδα,Υπόλοιπη Ελλάδα,SystemVerilog,Ναι,FPGA / ASIC / Embedded
755,6/23/2024 22:51:21,Backend,Ruby,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Bachelor of Science (BSc),11900,11900,1,Ελλάδα,Αττική,Ruby,N/A,Backend
756,6/24/2024 21:17:49,Backend,"Java, Python",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,"Μαθηματικά, Αλγόριθμοι - Λογική - Διακριτά Μαθηματικά",24500,24500,3,Ελλάδα,Αττική,"Java, Python",Ναι,Backend
757,6/26/2024 11:57:05,Desktop apps,C++,1,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,"BSc in Physics, MSc in Bioinformatics, BSc in Computer Science",24611,24611,1,Ελλάδα,Υπόλοιπη Ελλάδα,C++,Ναι,Desktop Apps
758,6/26/2024 16:38:55,"Frontend, Solutions ","JavaScript, PHP, Ruby, Typescript",2,Ναι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,San Francisco ,1 - 10,Όχι,Master,Ηλεκτρολόγος Μηχανικός και Μηχανικός Η/Υ,35000,35000,2,Εξωτερικό,-,"JavaScript, PHP, Ruby, TypeScript",Ναι,Frontend
759,6/28/2024 19:18:50,Backend,"JavaScript, PHP",1,Ναι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,,1 - 10,Όχι,Bachelor's,Computer Science ,11200,11200,1,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,Backend
760,6/30/2024 15:30:40,Backend,Ruby,3,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,Σλαβικές Σπουδές ,25418,25418,3,Ελλάδα,Αττική,Ruby,Όχι,Backend
761,7/1/2024 18:02:02,"Backend, Frontend, Mobile apps","C#, JavaScript",3,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,BSc in Informatics ,18900,18900,3,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend, Mobile Apps"
762,7/3/2024 17:16:41,Backend,Java,2,Ναι,Άντρας,Και τα δύο,Ιωάννινα,Ιωάννινα,101 - 200,Όχι,Master,Μηχανικός ηλεκτρονικών υπολογιστών και πληροφορικής,30000,30000,2,Ελλάδα,Υπόλοιπη Ελλάδα,Java,Ναι,Backend
763,7/6/2024 12:19:23,AI / ML,Python,1,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Master,"BSc Informatics, MSc Digital Media - Computational Intelligence",14400,14400,1,Ελλάδα,Υπόλοιπη Ελλάδα,Python,Ναι,AI / ML
764,7/8/2024 14:02:31,Mobile apps,Kotlin,3,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Μηχανικός Πληροφορικής και Υπολογιστών,23120,23120,3,Ελλάδα,Αττική,Kotlin,Ναι,Mobile Apps
765,7/10/2024 21:00:35,Backend,Java,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Ναι,Master,Computer Engineer,23295,23295,2,Ελλάδα,Αττική,Java,Ναι,Backend
766,7/11/2024 13:36:15,Backend,C#,3,Ναι,Άντρας,Απομακρυσμένα,Χανια,Χανια,501+,Ναι,Master,Ηλεκτρολογος Μηχανικος/Μηχανικος Ηλεκτρονικων Υπολογιστων,1450,20300,3,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Ναι,Backend
767,7/12/2024 18:30:22,"Backend, Frontend","Java, JavaScript, TypeScript",2,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Πληροφορική,18200,18200,2,Ελλάδα,Υπόλοιπη Ελλάδα,"Java, JavaScript, TypeScript",Ναι,"Backend, Frontend"
768,7/14/2024 20:20:27,Backend,Java,1,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Μηχανικών Πληροφορικής,14000,14000,1,Ελλάδα,Αττική,Java,Ναι,Backend
769,7/15/2024 16:33:27,"Backend, Frontend","C#, JavaScript",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,501+,Όχι,ΙΕΚ,ΤΕΧΝΙΚΟΣ Η/Υ,13300,13300,1,Ελλάδα,Αττική,"C#, JavaScript",Ναι,"Backend, Frontend"
770,7/17/2024 12:22:49,"Backend, Frontend, Mobile apps","JavaScript, PHP, Flutter",5,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Master,"Διοίκηση Επιχειρήσεων και Πληροφοριακών Συστημάτων, MBA με κατεύθυνση Πληροφοριακών Συστημάτων",21700,21700,5,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP, Dart",Ναι,"Backend, Frontend, Mobile Apps"
771,7/17/2024 13:43:06,"Backend, Frontend",C#,10,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,ΙΕΚ,Software engineer,22638,22638,10+,Ελλάδα,Αττική,C#,Ναι,"Backend, Frontend"
772,7/17/2024 14:01:26,Backend,"Python, JavaScript",1,Ναι,Άντρας,Και τα δύο,Θεσσαλονίκη,Θεσσαλονίκη,501+,Όχι,Λύκειο,,12600,12600,1,Ελλάδα,Υπόλοιπη Ελλάδα,"Python, JavaScript",N/A,Backend
773,7/17/2024 14:08:02,Frontend,JavaScript,6,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,51 - 100,Όχι,Bachelor's,Πληροφορικης και Τηλεπικοινωνιων,30000,30000,6,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
774,7/17/2024 18:05:36,"Backend, Frontend, Mobile apps","JavaScript, PHP",2,Ναι,Άντρας,Απομακρυσμένα,Ρέθυμνο,Ηράκλειο,1 - 10,Όχι,Λύκειο,,13500,13500,2,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",N/A,"Backend, Frontend, Mobile Apps"
775,7/17/2024 21:17:37,"Mobile apps, Gaming","C#, JavaScript",1,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Πάτρα,1 - 10,Όχι,Master,Μηχανικός Η/Υ και Πληροφορικης,1000,14000,1,Ελλάδα,Υπόλοιπη Ελλάδα,"C#, JavaScript",Ναι,"Mobile Apps, Gaming"
776,7/17/2024 23:20:17,Backend,Go,6,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορική ΟΠΑ,2330,32620,6,Ελλάδα,Αττική,Go,Ναι,Backend
777,7/17/2024 23:36:05,"Backend, Frontend","Python, JavaScript",3,Όχι,Άντρας,Απομακρυσμένα,Ιωάννινα,London,101 - 200,Ναι,Bachelor's,Computer Systems Networking and Telecommunications,31000,31000,3,Εξωτερικό,-,"Python, JavaScript",Ναι,"Backend, Frontend"
778,7/18/2024 1:54:18,QA,Python,12,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,London,501+,Όχι,Master,Masters in Finance ,105000,105000,10+,Εξωτερικό,-,Python,Όχι,QA Engineer / QA Automation Engineer
779,7/18/2024 8:27:00,AI / ML,"Python, SQL",2,Όχι,Άντρας,Και τα δύο,Amsterdam,Amsterdam,501+,Όχι,Master,ηλεκτρονικος αυτοματισμος,44500,44500,2,Εξωτερικό,-,"Python, SQL",Ναι,AI / ML
780,7/18/2024 12:59:24,Integration Engineering,"Java, Python, JavaScript",4,Όχι,Γυναίκα,Και τα δύο,Μιλάνο ,,501+,Ναι,Bachelor's,Πληροφορική με εφαρμογές στην Βιοϊατρική (Πανεπιστήμιο Θεσσαλίας),32000,32000,4,Εξωτερικό,-,"Java, Python, JavaScript",Ναι,Backend
781,7/18/2024 14:24:01,Backend,C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Θεατρικων Σπουδων,21000,21000,2,Ελλάδα,Αττική,C#,Όχι,Backend
782,7/18/2024 18:46:55,Backend,"Java, Kotlin",5,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Αθήνα,501+,Όχι,Master,MSc in computer science ,28500,28500,5,Ελλάδα,Αττική,"Java, Kotlin",Ναι,Backend
783,7/18/2024 20:56:39,"Backend, Frontend","Java, JavaScript, Typescript",4,Ναι,Άντρας,Απομακρυσμένα,Ιωάννινα,Αθήνα,501+,Όχι,Bachelor's,Computer Science,29000,29000,4,Ελλάδα,Αττική,"Java, JavaScript, TypeScript",Ναι,"Backend, Frontend"
784,7/19/2024 1:43:56,Backend,C#,3,Όχι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,501+,Όχι,Master,MEng of Electrical & Computer Engineering,27300,27300,3,Ελλάδα,Αττική,C#,Ναι,Backend
785,7/19/2024 10:48:18,Backend,C#,4,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,1 - 10,Όχι,Master,Πληροφορική,22000,22000,4,Ελλάδα,Υπόλοιπη Ελλάδα,C#,Ναι,Backend
786,7/19/2024 13:14:37,Backend,C#,2,Ναι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Integrated Master's Degree in Computer Engineering,22000,22000,2,Ελλάδα,Αττική,C#,Ναι,Backend
787,7/19/2024 18:44:35,Frontend,JavaScript,1,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,11 - 50,Όχι,Bachelor's,Πτυχίο Μαθηματικών (ΕΚΠΑ),16800,16800,1,Ελλάδα,Αττική,JavaScript,Όχι,Frontend
788,7/19/2024 19:10:25,Frontend,C#,2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Όχι,Bachelor's,ΜΗΧΑΝΙΚΟΣ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΥΠΟΛΟΓΙΣΤΩΝ,14000,14000,2,Ελλάδα,Αττική,C#,Ναι,Frontend
789,7/21/2024 6:27:18,"Backend, Frontend",PHP,1,Ναι,Άντρας,Απομακρυσμένα,Αθήνα,Αθήνα,1 - 10,Όχι,ΙΕΚ,Τεχνικός Εφαρμογών Πληροφορικής,12000,12000,1,Ελλάδα,Αττική,PHP,Ναι,"Backend, Frontend"
790,7/21/2024 14:39:01,Desktop apps,"C#, VB.NET",2,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Master,Πληροφορικής,16200,16200,2,Ελλάδα,Αττική,"C#, Visual Basic",Ναι,Desktop Apps
791,7/21/2024 21:48:01,Mobile apps,"Dart, Flutter",1,Όχι,Άντρας,Στον χώρο του εργοδότη,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,Εφαρμοσμένη Πληροφορική,9884,9884,1,Ελλάδα,Υπόλοιπη Ελλάδα,Dart,Ναι,Mobile Apps
792,7/22/2024 22:12:04,Frontend,JavaScript,1,Ναι,Άντρας,Στον χώρο του εργοδότη,Αθήνα,Αθήνα,11 - 50,Όχι,ΙΕΚ,Τεχνικός τεχνολογίας internet και δικτύων,21000,21000,1,Ελλάδα,Αττική,JavaScript,Ναι,Frontend
793,7/23/2024 9:58:03,"Backend, Frontend",PHP,1,Ναι,Άντρας,Και τα δύο,Ηράκλειο,Ηράκλειο,11 - 50,Όχι,Λύκειο,,10500,10500,1,Ελλάδα,Υπόλοιπη Ελλάδα,PHP,N/A,"Backend, Frontend"
794,7/24/2024 10:54:20,"Backend, Frontend","JavaScript, PHP",8,Όχι,Άντρας,Απομακρυσμένα,Θεσσαλονίκη,Θεσσαλονίκη,11 - 50,Όχι,Bachelor's,ΠΛΗΡΟΦΟΡΙΚΗ,23100,23100,8,Ελλάδα,Υπόλοιπη Ελλάδα,"JavaScript, PHP",Ναι,"Backend, Frontend"
795,7/25/2024 2:59:23,Backend,PHP,7,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,201 - 500,Ναι,Λύκειο,,34216,34216,7,Ελλάδα,Αττική,PHP,N/A,Backend
796,7/28/2024 1:29:12,Backend,Java,4,Όχι,Άντρας,Και τα δύο,Αθήνα,Αθήνα,501+,Όχι,Bachelor's,Πληροφορική,26712,26712,4,Ελλάδα,Αττική,Java,Ναι,Backend
797,7/29/2024 18:29:36,Backend,Java,2,Ναι,Άντρας,Απομακρυσμένα,Κορινθος,Αθήνα,501+,Όχι,Master,Master of Computer Science,20110,20110,2,Ελλάδα,Αττική,Java,Ναι,Backend
798,7/31/2024 12:21:41,Embedded,"C, C++",1,Όχι,Άντρας,Και τα δύο,Αθήνα,,501+,Όχι,Bachelor's,Ηλ. Μηχανικός ,15800,15800,1,Ελλάδα,Αττική,"C, C++",Ναι,FPGA / ASIC / Embedded
